season,date,team1,team2,name1,name2,neutral,playoff,score1,score2,result1,cc_final,elo1_pre,elo2_pre,prob1,elo1_post,elo2_post,champ
2011,"2011-08-11","CON","LVA","Connecticut Sun","San Antonio Silver Stars",0,0,59,72,0,0,1565.1140882600248,1508.4420143761245,0.6871325724376443,1536.8600819283733,1536.696020707776,""
2011,"2011-08-11","PHO","ATL","Phoenix Mercury","Atlanta Dream",0,0,109,95,1,0,1553.597949170989,1511.097423075566,0.6693329658545415,1564.752284614396,1499.943087632159,""
2011,"2011-08-11","SEA","DAL","Seattle Storm","Tulsa Shock",0,0,77,63,1,0,1548.4386019235897,1243.2640846940703,0.9017872650950984,1551.1322865590992,1240.5704000585608,""
2011,"2011-08-12","CHI","MIN","Chicago Sky","Minnesota Lynx",0,0,76,79,0,0,1470.2560311366697,1634.2228489052932,0.3814609459495282,1466.3727588244692,1638.1061212174936,""
2011,"2011-08-12","LAS","PHO","Los Angeles Sparks","Phoenix Mercury",0,0,93,90,1,0,1425.4715970087275,1564.752284614396,0.4155065809456364,1432.308932488466,1557.9149491346575,""
2011,"2011-08-12","WAS","NYL","Washington Mystics","New York Liberty",0,0,64,63,1,0,1415.742004691386,1525.1134246840575,0.4578315351618131,1418.2960593125028,1522.5593700629406,""
2011,"2011-08-13","CON","WAS","Connecticut Sun","Washington Mystics",0,0,82,75,1,0,1536.8600819283733,1418.2960593125028,0.7582348555845848,1541.2517605312032,1413.904380709673,""
2011,"2011-08-13","IND","NYL","Indiana Fever","New York Liberty",0,0,82,71,1,0,1584.605526901789,1522.5593700629406,0.6937443708045118,1592.9804654772179,1514.1844314875118,""
2011,"2011-08-13","SEA","ATL","Seattle Storm","Atlanta Dream",0,0,63,92,0,0,1551.1322865590992,1499.943087632159,0.68030759329995,1498.309516268908,1552.76585792235,""
2011,"2011-08-14","MIN","DAL","Minnesota Lynx","Tulsa Shock",0,0,82,54,1,0,1638.1061212174936,1240.5704000585608,0.9398521332914671,1640.801229657739,1237.8752916183155,""
2011,"2011-08-14","LVA","CHI","San Antonio Silver Stars","Chicago Sky",0,0,73,85,0,0,1536.696020707776,1466.3727588244692,0.703773093018322,1509.126667170517,1493.942112361728,""
2011,"2011-08-16","CON","MIN","Connecticut Sun","Minnesota Lynx",0,0,108,79,1,0,1541.2517605312032,1640.801229657739,0.47189570623509713,1577.680929054695,1604.3720611342471,""
2011,"2011-08-16","LAS","ATL","Los Angeles Sparks","Atlanta Dream",0,0,79,84,0,0,1432.308932488466,1552.76585792235,0.4420395353222736,1425.2595534066322,1559.815237004184,""
2011,"2011-08-16","NYL","WAS","New York Liberty","Washington Mystics",0,0,69,66,1,0,1514.1844314875118,1413.904380709673,0.7384205387813522,1516.6336347973709,1411.455177399814,""
2011,"2011-08-16","PHO","SEA","Phoenix Mercury","Seattle Storm",0,0,81,79,1,0,1557.9149491346575,1498.309516268908,0.6907511789396614,1560.081797839338,1496.1426675642276,""
2011,"2011-08-16","LVA","IND","San Antonio Silver Stars","Indiana Fever",0,0,63,65,0,0,1509.126667170517,1592.9804654772179,0.4944541658596392,1505.2027586681172,1596.9043739796177,""
2011,"2011-08-18","LAS","IND","Los Angeles Sparks","Indiana Fever",0,0,75,70,1,0,1425.2595534066322,1596.9043739796177,0.37108849402308824,1436.7162169739256,1585.4477104123243,""
2011,"2011-08-18","NYL","CON","New York Liberty","Connecticut Sun",0,0,84,81,1,0,1516.6336347973709,1577.680929054695,0.5272481137357653,1521.7474058051378,1572.5671580469282,""
2011,"2011-08-18","WAS","MIN","Washington Mystics","Minnesota Lynx",0,0,62,81,0,0,1411.455177399814,1604.3720611342471,0.34298912424496514,1396.558412563101,1619.26882597096,""
2011,"2011-08-19","ATL","CON","Atlanta Dream","Connecticut Sun",0,0,94,88,1,0,1559.815237004184,1572.5671580469282,0.5955870528756465,1567.0934403166318,1565.2889547344803,""
2011,"2011-08-20","MIN","LAS","Minnesota Lynx","Los Angeles Sparks",0,0,87,68,1,0,1619.26882597096,1436.7162169739256,0.8192647900680643,1626.2027206563764,1429.7823222885092,""
2011,"2011-08-20","PHO","LVA","Phoenix Mercury","San Antonio Silver Stars",0,0,87,81,1,0,1560.081797839338,1505.2027586681172,0.6849093594626017,1565.420390502537,1499.8641660049182,""
2011,"2011-08-20","SEA","NYL","Seattle Storm","New York Liberty",0,0,63,62,1,0,1496.1426675642276,1521.7474058051378,0.5776476828604906,1497.9771669799802,1519.9129063893852,""
2011,"2011-08-20","WAS","CHI","Washington Mystics","Chicago Sky",0,0,70,71,0,0,1396.558412563101,1493.942112361728,0.4750037003556709,1394.4216102059563,1496.0789147188727,""
2011,"2011-08-21","CON","ATL","Connecticut Sun","Atlanta Dream",0,0,96,87,1,0,1565.2889547344803,1567.0934403166318,0.6106700386506702,1574.8838215258172,1557.498573525295,""
2011,"2011-08-21","IND","WAS","Indiana Fever","Washington Mystics",0,0,83,51,1,0,1585.4477104123243,1394.4216102059563,0.8263751120271488,1595.4893289615031,1384.3799916567775,""
2011,"2011-08-21","DAL","LAS","Tulsa Shock","Los Angeles Sparks",0,0,67,73,0,0,1237.8752916183155,1429.7823222885092,0.34430030372723186,1231.9234080127374,1435.7342058940874,""
2011,"2011-08-23","CHI","ATL","Chicago Sky","Atlanta Dream",0,0,80,83,0,0,1496.0789147188727,1557.498573525295,0.52671379853481,1490.1678955479827,1563.409592696185,""
2011,"2011-08-23","PHO","NYL","Phoenix Mercury","New York Liberty",0,0,70,74,0,0,1565.420390502537,1519.9129063893852,0.673152710096549,1554.7742630436067,1530.5590338483155,""
2011,"2011-08-23","SEA","LVA","Seattle Storm","San Antonio Silver Stars",0,0,63,55,1,0,1497.9771669799802,1499.8641660049182,0.610557103882018,1506.7124206921449,1491.1289122927535,""
2011,"2011-08-23","DAL","MIN","Tulsa Shock","Minnesota Lynx",0,0,72,78,0,0,1231.9234080127374,1626.2027206563764,0.1407424411992169,1229.8594250485085,1628.2667036206053,""
2011,"2011-08-23","WAS","LAS","Washington Mystics","Los Angeles Sparks",0,0,82,86,0,0,1384.3799916567775,1435.7342058940874,0.541131439691575,1376.6580114507847,1443.4561861000802,""
2011,"2011-08-25","SEA","DAL","Seattle Storm","Tulsa Shock",0,0,74,57,1,0,1506.7124206921449,1229.8594250485085,0.8863724228221468,1510.4274486871627,1226.1443970534906,""
2011,"2011-08-26","CHI","WAS","Chicago Sky","Washington Mystics",0,0,80,67,1,0,1490.1678955479827,1376.6580114507847,0.7528615119928823,1497.5649451358495,1369.2609618629178,""
2011,"2011-08-26","CON","PHO","Connecticut Sun","Phoenix Mercury",0,0,95,92,1,0,1574.8838215258172,1554.7742630436067,0.6402102816951248,1578.4936954124053,1551.1643891570186,""
2011,"2011-08-26","LAS","DAL","Los Angeles Sparks","Tulsa Shock",0,0,75,77,0,0,1443.4561861000802,1226.1443970534906,0.8470261056187057,1433.9331242957821,1235.6674588577887,""
2011,"2011-08-26","MIN","LVA","Minnesota Lynx","San Antonio Silver Stars",0,0,85,75,1,0,1628.2667036206053,1491.1289122927535,0.7772904447541923,1633.5673344469799,1485.828281466379,""
2011,"2011-08-27","IND","ATL","Indiana Fever","Atlanta Dream",0,0,80,86,0,0,1595.4893289615031,1563.409592696185,0.6559241037054191,1581.3530970088052,1577.545824648883,""
2011,"2011-08-28","CHI","NYL","Chicago Sky","New York Liberty",0,0,74,73,1,0,1497.5649451358495,1530.5590338483155,0.5672371975530112,1499.4576804275553,1528.6662985566097,""
2011,"2011-08-28","LVA","MIN","San Antonio Silver Stars","Minnesota Lynx",0,0,61,72,0,0,1485.828281466379,1633.5673344469799,0.40373238635395126,1474.0335027722012,1645.3621131411576,""
2011,"2011-08-28","SEA","LAS","Seattle Storm","Los Angeles Sparks",0,0,65,63,1,0,1510.4274486871627,1433.9331242957821,0.7111249161302443,1512.4224860139043,1431.9380869690406,""
2011,"2011-08-28","DAL","CON","Tulsa Shock","Connecticut Sun",0,0,83,72,1,0,1235.6674588577887,1578.4936954124053,0.1805020981868148,1270.0607089798486,1544.1004452903453,""
2011,"2011-08-28","WAS","PHO","Washington Mystics","Phoenix Mercury",0,0,79,86,0,0,1369.2609618629178,1551.1643891570186,0.35741459821200533,1362.209128762856,1558.2162222570805,""
2011,"2011-08-30","ATL","IND","Atlanta Dream","Indiana Fever",0,0,92,90,1,0,1577.545824648883,1581.3530970088052,0.6079255305892238,1580.451937161343,1578.446984496345,""
2011,"2011-08-30","LAS","SEA","Los Angeles Sparks","Seattle Storm",0,0,68,62,1,0,1431.9380869690406,1512.4224860139043,0.49930289418933227,1441.547768306028,1502.8128046769168,""
2011,"2011-08-30","MIN","WAS","Minnesota Lynx","Washington Mystics",0,0,73,56,1,0,1645.3621131411576,1362.209128762856,0.8899741051122274,1648.9430000836676,1358.628241820346,""
2011,"2011-08-30","NYL","CHI","New York Liberty","Chicago Sky",0,0,71,67,1,0,1528.6662985566097,1499.4576804275553,0.6521845022091758,1533.0237195272346,1495.1002594569304,""
2011,"2011-08-30","LVA","CON","San Antonio Silver Stars","Connecticut Sun",0,0,78,66,1,0,1474.0335027722012,1544.1004452903453,0.5142909253702347,1490.0999183959743,1528.0340296665722,""
2011,"2011-08-30","DAL","PHO","Tulsa Shock","Phoenix Mercury",0,0,74,96,0,0,1270.0607089798486,1558.2162222570805,0.23178855576515625,1259.6187122481217,1568.6582189888074,""
2011,"2011-09-01","LVA","PHO","San Antonio Silver Stars","Phoenix Mercury",0,0,86,68,1,0,1490.0999183959743,1568.6582189888074,0.5020747603189757,1513.0706772472522,1545.6874601375296,""
2011,"2011-09-01","WAS","ATL","Washington Mystics","Atlanta Dream",0,0,85,81,1,0,1358.628241820346,1580.451937161343,0.3065277751058131,1369.79950107474,1569.280677906949,""
2011,"2011-09-02","ATL","WAS","Atlanta Dream","Washington Mystics",0,0,95,73,1,0,1569.280677906949,1369.79950107474,0.8332479083857461,1576.380479668286,1362.699699313403,""
2011,"2011-09-02","CON","IND","Connecticut Sun","Indiana Fever",0,0,83,55,1,0,1528.0340296665722,1578.446984496345,0.5424765511033433,1557.2841799462014,1549.1968342167158,""
2011,"2011-09-02","MIN","NYL","Minnesota Lynx","New York Liberty",0,0,62,78,0,0,1648.9430000836676,1533.0237195272346,0.7554330447687267,1609.6306513292548,1572.3360682816474,""
2011,"2011-09-02","DAL","SEA","Tulsa Shock","Seattle Storm",0,0,72,78,0,0,1259.6187122481217,1502.8128046769168,0.28101737106633884,1254.9713668057268,1507.4601501193117,""
2011,"2011-09-03","PHO","LAS","Phoenix Mercury","Los Angeles Sparks",0,0,93,77,1,0,1545.6874601375296,1441.547768306028,0.7426892598766807,1554.8514333048936,1432.383795138664,""
2011,"2011-09-03","LVA","SEA","San Antonio Silver Stars","Seattle Storm",0,0,60,70,0,0,1513.0706772472522,1507.4601501193117,0.620769069437844,1493.5088727769444,1527.0219545896196,""
2011,"2011-09-04","ATL","DAL","Atlanta Dream","Tulsa Shock",0,0,73,52,1,0,1576.380479668286,1254.9713668057268,0.909759060641414,1579.764763107333,1251.5870833666797,""
2011,"2011-09-04","CHI","IND","Chicago Sky","Indiana Fever",0,0,80,88,0,0,1495.1002594569304,1549.1968342167158,0.5372091074711414,1481.7897842769082,1562.507309396738,""
2011,"2011-09-04","NYL","MIN","New York Liberty","Minnesota Lynx",0,0,68,86,0,0,1572.3360682816474,1609.6306513292548,0.5611503843482493,1545.2791357820693,1636.6875838288329,""
2011,"2011-09-04","WAS","CON","Washington Mystics","Connecticut Sun",0,0,48,79,0,0,1362.699699313403,1557.2841799462014,0.3408291813478553,1340.8323537191343,1579.1515255404702,""
2011,"2011-09-06","ATL","CON","Atlanta Dream","Connecticut Sun",0,0,85,74,1,0,1579.764763107333,1579.1515255404702,0.6139738199990742,1590.910350366284,1568.005938281519,""
2011,"2011-09-06","LAS","LVA","Los Angeles Sparks","San Antonio Silver Stars",0,0,65,82,0,0,1432.383795138664,1493.5088727769444,0.5271365055341579,1408.6809395280588,1517.2117283875496,""
2011,"2011-09-07","IND","WAS","Indiana Fever","Washington Mystics",0,0,87,69,1,0,1562.507309396738,1340.8323537191343,0.8502522221618731,1567.8463166496192,1335.4933464662531,""
2011,"2011-09-08","MIN","CHI","Minnesota Lynx","Chicago Sky",0,0,78,69,1,0,1636.6875838288329,1481.7897842769082,0.7944858730552046,1641.1199344829174,1477.3574336228237,""
2011,"2011-09-08","PHO","DAL","Phoenix Mercury","Tulsa Shock",0,0,91,76,1,0,1554.8514333048936,1251.5870833666797,0.9008090878352225,1557.730237853525,1248.7082788180483,""
2011,"2011-09-09","LAS","DAL","Los Angeles Sparks","Tulsa Shock",0,0,84,73,1,0,1408.6809395280588,1248.7082788180483,0.799214737806922,1413.7449155356649,1243.6443028104422,""
2011,"2011-09-09","NYL","IND","New York Liberty","Indiana Fever",0,0,83,75,1,0,1545.2791357820693,1567.8463166496192,0.5819077633565239,1554.83699597768,1558.2884564540084,""
2011,"2011-09-09","SEA","PHO","Seattle Storm","Phoenix Mercury",0,0,85,70,1,0,1527.0219545896196,1557.730237853525,0.5704643484265762,1543.381935849133,1541.3702565940116,""
2011,"2011-09-10","LAS","CHI","Los Angeles Sparks","Chicago Sky",0,0,74,67,1,0,1413.7449155356649,1477.3574336228237,0.5235660088753531,1423.9206506406808,1467.1816985178077,""
2011,"2011-09-10","LVA","WAS","San Antonio Silver Stars","Washington Mystics",0,0,82,74,1,0,1517.2117283875496,1335.4933464662531,0.8185526382944003,1520.6986068943108,1332.0064679594918,""
2011,"2011-09-11","CON","NYL","Connecticut Sun","New York Liberty",0,0,69,63,1,0,1568.005938281519,1554.83699597768,0.6309567667293755,1574.4929390134093,1548.3499952457898,""
2011,"2011-09-11","IND","ATL","Indiana Fever","Atlanta Dream",0,0,88,93,0,0,1558.2884564540084,1590.910350366284,0.567763066954054,1548.4164397568777,1600.7823670634148,""
2011,"2011-09-11","PHO","MIN","Phoenix Mercury","Minnesota Lynx",0,0,90,96,0,0,1541.3702565940116,1641.1199344829174,0.47160850229874524,1532.4950062332464,1649.9951848436826,""
2011,"2011-09-11","SEA","CHI","Seattle Storm","Chicago Sky",0,0,81,70,1,0,1543.381935849133,1467.1816985178077,0.7107770254935691,1551.195918716672,1459.3677156502688,""
2011,"2011-09-11","DAL","LVA","Tulsa Shock","San Antonio Silver Stars",0,0,94,102,0,0,1243.6443028104422,1520.6986068943108,0.24336184001042457,1238.719132029428,1525.623777675325,""
2011,"2011-09-15","IND","NYL","Indiana Fever","New York Liberty",0,1,74,72,1,0,1548.4164397568777,1548.3499952457898,0.6401751395029694,1551.0266273186144,1545.7398076840532,""
2011,"2011-09-15","SEA","PHO","Seattle Storm","Phoenix Mercury",0,1,80,61,1,0,1551.195918716672,1532.4950062332464,0.6704475948216099,1565.3781649706548,1518.3127599792635,""
2011,"2011-09-16","CON","ATL","Connecticut Sun","Atlanta Dream",0,1,84,89,0,0,1574.4929390134093,1600.7823670634148,0.5954347150606962,1563.9250796273536,1611.3502264494705,""
2011,"2011-09-16","MIN","LVA","Minnesota Lynx","San Antonio Silver Stars",0,1,66,65,1,0,1649.9951848436826,1525.623777675325,0.8131440816359882,1650.6788529900637,1524.940109528944,""
2011,"2011-09-17","NYL","IND","New York Liberty","Indiana Fever",0,1,87,72,1,0,1545.7398076840532,1551.0266273186144,0.6312549988102193,1559.2281331889324,1537.5383018137352,""
2011,"2011-09-17","PHO","SEA","Phoenix Mercury","Seattle Storm",0,1,92,83,1,0,1518.3127599792635,1565.3781649706548,0.5589701372791966,1529.5609991125475,1554.1299258373708,""
2011,"2011-09-18","ATL","CON","Atlanta Dream","Connecticut Sun",0,1,69,64,1,0,1611.3502264494705,1563.9250796273536,0.7144095561770909,1615.44574591743,1559.829560159394,""
2011,"2011-09-18","LVA","MIN","San Antonio Silver Stars","Minnesota Lynx",0,1,84,75,1,0,1524.940109528944,1650.6788529900637,0.41845555546272983,1541.2870180777168,1634.331944441291,""
2011,"2011-09-19","IND","NYL","Indiana Fever","New York Liberty",0,1,72,62,1,0,1537.5383018137352,1559.2281331889324,0.6033816401414146,1548.2240282763219,1548.5424067263457,""
2011,"2011-09-19","SEA","PHO","Seattle Storm","Phoenix Mercury",0,1,75,77,0,0,1554.1299258373708,1529.5609991125475,0.6797088049902154,1547.919650858536,1535.7712740913823,""
2011,"2011-09-20","MIN","LVA","Minnesota Lynx","San Antonio Silver Stars",0,1,85,67,1,0,1634.331944441291,1541.2870180777168,0.7764606210267796,1642.8522033618485,1532.7667591571592,""
2011,"2011-09-22","IND","ATL","Indiana Fever","Atlanta Dream",0,1,82,74,1,0,1548.2240282763219,1615.44574591743,0.5229706021463484,1559.5656599582283,1604.1041142355236,""
2011,"2011-09-22","MIN","PHO","Minnesota Lynx","Phoenix Mercury",0,1,95,67,1,0,1642.8522033618485,1535.7712740913823,0.793500388189354,1653.9033275404058,1524.720149912825,""
2011,"2011-09-25","ATL","IND","Atlanta Dream","Indiana Fever",0,1,94,77,1,0,1604.1041142355236,1559.5656599582283,0.7101527882534396,1615.202210190451,1548.4675640033008,""
2011,"2011-09-25","PHO","MIN","Phoenix Mercury","Minnesota Lynx",0,1,86,103,0,0,1524.720149912825,1653.9033275404058,0.41243665979537286,1507.5527272559748,1671.070750197256,""
2011,"2011-09-27","IND","ATL","Indiana Fever","Atlanta Dream",0,1,67,83,0,0,1548.4675640033008,1615.202210190451,0.5238448717952929,1526.0791441252716,1637.5906300684803,""
2011,"2011-10-02","MIN","ATL","Minnesota Lynx","Atlanta Dream",0,1,88,74,1,0,1671.070750197256,1637.5906300684803,0.6935045951860916,1681.2375216011046,1627.4238586646318,""
2011,"2011-10-05","MIN","ATL","Minnesota Lynx","Atlanta Dream",0,1,101,95,1,0,1681.2375216011046,1627.4238586646318,0.7236953998946541,1685.791253638139,1622.8701266275973,""
2011,"2011-10-07","ATL","MIN","Atlanta Dream","Minnesota Lynx",0,1,67,73,0,0,1622.8701266275973,1685.791253638139,0.5306844843878952,1612.472116104081,1696.1892641616555,"MIN"
2012,"2012-05-18","SEA","LAS","Seattle Storm","Los Angeles Sparks",0,0,66,72,0,0,1523.959825429268,1461.9603253203404,0.6936873049738946,1508.5002784013823,1477.4198723482261,""
2012,"2012-05-19","IND","ATL","Indiana Fever","Atlanta Dream",0,0,92,84,1,0,1513.0395720626357,1556.2360580520403,0.552767295138988,1523.4631802089698,1545.8124499057062,""
2012,"2012-05-19","NYL","CON","New York Liberty","Connecticut Sun",0,0,73,78,0,0,1524.2712033631728,1529.914780079697,0.60540314775347,1513.4444066561368,1540.741576786733,""
2012,"2012-05-19","DAL","LVA","Tulsa Shock","San Antonio Silver Stars",0,0,79,88,0,0,1369.359566014714,1516.3833795785795,0.40472393380873206,1359.282812910297,1526.4601326829963,""
2012,"2012-05-19","WAS","CHI","Washington Mystics","Chicago Sky",0,0,57,69,0,0,1416.0032339797458,1479.6838578251345,0.5234682136349513,1398.2349063737827,1497.4521854310976,""
2012,"2012-05-20","CON","NYL","Connecticut Sun","New York Liberty",0,0,92,77,1,0,1540.741576786733,1513.4444066561368,0.6496843811348645,1553.3977051873703,1500.7882782554996,""
2012,"2012-05-20","MIN","PHO","Minnesota Lynx","Phoenix Mercury",0,0,105,83,1,0,1598.0946320808278,1503.7763636279874,0.7317376475370515,1610.5221551773084,1491.3488405315068,""
2012,"2012-05-22","LAS","SEA","Los Angeles Sparks","Seattle Storm",0,0,74,61,1,0,1477.4198723482261,1508.5002784013823,0.5699393777065372,1492.0330984451698,1493.8870523044386,""
2012,"2012-05-22","NYL","MIN","New York Liberty","Minnesota Lynx",0,0,62,80,0,0,1500.7882782554996,1610.5221551773084,0.45731367357932057,1480.2596580992079,1631.0507753336,""
2012,"2012-05-22","DAL","PHO","Tulsa Shock","Phoenix Mercury",0,0,87,89,0,0,1359.282812910297,1491.3488405315068,0.42562687472529703,1356.0570066110618,1494.574646830742,""
2012,"2012-05-24","MIN","LAS","Minnesota Lynx","Los Angeles Sparks",0,0,92,84,1,0,1631.0507753336,1492.0330984451698,0.7791581306070016,1635.4409589312604,1487.6429148475095,""
2012,"2012-05-25","ATL","NYL","Atlanta Dream","New York Liberty",0,0,100,74,1,0,1545.8124499057062,1480.2596580992079,0.6980162597658282,1562.1970961899724,1463.8750118149417,""
